rooms,total_area,living_area,floor,kitchen_area,airports_nearest,cityCenters_nearest,last_price
2,62.4,32.5,9,11.0,24031.0,29817.0,5700000.0
3,60.4,43.5,3,6.1,51563.0,13826.0,5900000.0
2,63.0,36.0,12,10.0,36388.0,13302.0,7100000.0
2,58.0,32.0,12,10.0,27933.0,33719.0,4900000.0
1,41.3,18.5,3,11.09,18321.0,17465.0,4589000.0
3,113.0,57.5,3,35.7,16330.0,9328.0,11700000.0
2,50.0,30.0,6,8.0,50477.0,13252.0,5200000.0
5,117.3,23.6,2,12.9,24670.0,5238.0,1800000.0
1,40.4,18.6,2,11.3,24850.0,16231.0,4250000.0
1,38.0,15.0,5,9.0,46061.0,18785.0,4500000.0
1,30.7,16.4,1,5.3,16925.0,17162.0,3150000.0
2,52.0,26.0,3,10.0,36039.0,12390.0,5500000.0
2,54.0,44.0,2,7.3,22332.0,9220.0,4300000.0
4,73.0,49.0,9,6.0,32920.0,11695.0,6150000.0
2,47.0,28.0,1,7.0,33013.0,10885.0,3200000.0
3,63.0,43.5,4,8.0,22834.0,2947.0,5100000.0
1,39.0,18.3,3,10.0,9393.0,24247.0,3550000.0
2,41.1,26.21,5,5.6,39346.0,8605.0,4300000.0
3,73.0,45.0,8,24.0,32782.0,11857.0,7700000.0
1,45.0,16.0,13,11.0,15270.0,13385.0,4300000.0
1,35.0,18.0,1,12.0,35955.0,12245.0,3950000.0
2,46.1,31.2,1,7.2,19114.0,10645.0,3300000.0
4,168.0,84.1,6,32.1,24027.0,4595.0,27000000.0
1,44.0,16.0,22,13.0,35742.0,15032.0,6000000.0
1,31.0,16.0,1,7.0,31932.0,12139.0,3250000.0
3,52.2,34.9,2,7.2,22622.0,13237.0,5000000.0
2,44.6,30.6,1,5.9,25533.0,28958.0,3200000.0
3,74.3,45.7,8,8.9,65175.0,46901.0,3590000.0
2,50.13,27.0,5,9.0,12975.0,15566.0,5100000.0
1,33.8,17.4,7,8.7,43731.0,10898.0,3500000.0
1,33.3,15.5,10,10.0,20998.0,22710.0,4590000.0
3,96.3,49.4,1,24.0,30088.0,10952.0,7499000.0
2,60.0,33.1,1,11.0,15834.0,15443.0,5980000.0
3,77.0,45.0,1,12.0,19691.0,2698.0,6900000.0
3,50.0,36.0,5,7.0,44408.0,16912.0,4650000.0
3,71.0,42.0,1,12.0,46919.0,28018.0,4990000.0
3,88.8,47.1,12,16.8,21793.0,17121.0,5595400.0
3,61.1,43.6,10,7.0,30289.0,11596.0,5700000.0
2,66.2,34.9,3,14.1,24093.0,3925.0,9300000.0
3,85.0,50.0,7,16.0,34620.0,12036.0,8300000.0
2,46.5,29.7,1,7.1,17274.0,17479.0,3599000.0
3,92.2,52.8,1,14.6,22704.0,9763.0,10300000.0
1,36.1,21.6,8,6.7,42910.0,13797.0,4300000.0
1,43.8,16.4,8,11.2,16776.0,15572.0,4650000.0
3,63.0,43.0,3,9.0,24574.0,12144.0,4900000.0
1,46.0,18.3,2,13.7,26319.0,14022.0,4449000.0
1,38.4,17.7,7,11.2,16257.0,15144.0,4225000.0
1,32.9,12.5,10,10.6,13461.0,19247.0,3450000.0
4,134.0,79.0,17,30.0,34991.0,11920.0,14800000.0
2,54.4,29.0,8,8.2,21390.0,23102.0,5800000.0
2,42.0,27.0,3,6.0,42721.0,15225.0,4000000.0
1,31.2,17.4,4,5.5,21038.0,35610.0,1990000.0
2,56.0,34.5,4,8.5,13547.0,9532.0,6990000.0
2,43.0,25.5,1,5.3,29350.0,5888.0,5500000.0
3,71.3,45.3,7,8.2,27762.0,12285.0,6850000.0
2,65.0,31.0,8,11.0,37717.0,14561.0,6600000.0
1,32.0,18.0,3,5.0,39566.0,11269.0,3300000.0
3,95.0,58.5,7,13.6,31744.0,4836.0,13200000.0
1,31.0,16.0,3,6.0,17576.0,29730.0,3200000.0
1,45.3,18.2,15,12.4,37781.0,14657.0,5450000.0
2,44.0,26.2,2,8.2,18596.0,31287.0,3500000.0
2,68.1,32.0,3,20.0,20516.0,4871.0,6799000.0
3,57.0,45.0,5,7.0,28344.0,7283.0,5950000.0
3,65.0,44.0,8,6.2,46135.0,19706.0,4750000.0
3,110.0,85.0,5,22.0,23979.0,4242.0,35900000.0
1,45.0,21.6,6,10.0,36724.0,9781.0,5400000.0
1,37.0,16.0,11,9.0,15339.0,13512.0,4500000.0
2,58.6,32.1,4,10.4,32822.0,11968.0,7100000.0
1,31.3,18.1,2,5.4,44458.0,8521.0,3750000.0
1,45.6,18.57,9,16.07,25987.0,4823.0,9386000.0
1,37.3,14.7,4,12.3,14691.0,26845.0,4290000.0
2,75.4,44.0,2,14.9,61025.0,36244.0,6200000.0
4,145.0,101.0,2,8.0,31773.0,3883.0,34315000.0
1,36.5,18.8,6,8.8,15361.0,14157.0,3250000.0
2,64.1,35.7,7,14.2,32605.0,13704.0,6400000.0
2,58.0,38.0,4,7.5,23823.0,4391.0,6850000.0
1,54.0,14.0,6,24.0,41752.0,15653.0,3900000.0
3,73.3,48.6,1,7.0,22903.0,12525.0,4550000.0
2,57.0,28.3,2,8.9,40329.0,12032.0,7800000.0
3,111.0,60.0,6,25.0,32685.0,6131.0,23500000.0
1,47.4,18.2,4,11.4,25873.0,27585.0,4100000.0
1,36.0,16.0,2,6.0,27736.0,6931.0,4650000.0
1,36.0,20.0,7,8.0,40717.0,11526.0,3200000.0
1,39.0,20.0,10,8.4,35455.0,11356.0,3650000.0
2,56.8,32.0,8,8.0,29738.0,7110.0,5900000.0
2,43.0,31.0,3,5.6,21482.0,10599.0,3950000.0
4,73.9,54.8,6,6.8,44975.0,13640.0,7600000.0
2,46.4,30.3,2,5.6,16711.0,15713.0,3750000.0
1,34.8,13.9,1,11.2,12384.0,12296.0,4650000.0
2,57.0,32.1,4,10.0,32822.0,11968.0,6890000.0
5,170.0,94.0,3,16.0,19760.0,31914.0,17000000.0
3,56.9,47.0,6,6.0,33013.0,10885.0,4800000.0
1,41.54,17.1,20,10.35,52912.0,19089.0,3790000.0
3,58.0,39.0,2,6.2,28660.0,11004.0,5600000.0
2,82.0,34.63,8,20.77,39946.0,10720.0,12480750.0
1,44.0,21.0,14,10.0,18936.0,13744.0,3930000.0
2,44.0,27.0,2,6.0,37652.0,10124.0,4650000.0
2,68.0,31.0,2,12.5,33876.0,14975.0,6490000.0
3,82.4,47.1,5,13.3,22274.0,3994.0,7500000.0
3,76.0,50.0,8,12.3,18585.0,22010.0,5180000.0
1,29.0,15.4,7,5.0,15633.0,8514.0,3500000.0
1,36.0,17.5,5,8.4,24649.0,3198.0,5190000.0
3,58.8,44.4,6,6.0,43061.0,15565.0,5100000.0
5,179.0,107.0,19,45.0,35555.0,15561.0,32000000.0
3,70.0,43.0,1,8.4,12421.0,11643.0,5850000.0
2,71.0,34.0,7,17.0,23564.0,5160.0,11100000.0
1,38.4,20.1,1,9.2,28813.0,6185.0,3999000.0
2,84.7,41.7,3,11.9,24252.0,5879.0,8176000.0
2,43.1,28.5,3,6.1,21540.0,3659.0,4300000.0
2,47.4,28.3,2,5.5,17794.0,12616.0,5604000.0
1,31.0,17.0,3,6.0,39996.0,11699.0,3500000.0
1,39.0,17.0,9,9.0,16106.0,15255.0,4350000.0
3,79.7,47.4,9,14.9,32826.0,13990.0,6150000.0
2,53.0,33.5,4,8.0,21914.0,1467.0,4500000.0
1,47.0,12.0,15,24.0,52192.0,15686.0,6300000.0
2,62.3,36.3,1,10.6,32775.0,13874.0,5700000.0
2,97.0,53.5,3,18.0,24703.0,2378.0,11750000.0
3,166.0,52.0,1,64.0,32863.0,5955.0,135000000.0
1,30.2,16.6,5,5.5,67816.0,49542.0,2490000.0
1,35.4,13.8,4,7.5,9569.0,11687.0,3850000.0
1,35.3,22.3,9,10.0,19499.0,4844.0,5600000.0
3,83.7,51.0,2,11.0,13990.0,12786.0,9300000.0
4,125.5,85.2,1,11.2,21843.0,3632.0,11600000.0
3,91.2,54.9,5,14.1,19553.0,4077.0,7800000.0
3,82.8,45.5,4,15.0,36982.0,10446.0,12500000.0
2,57.7,34.4,1,10.1,23046.0,10415.0,5500000.0
2,68.61,21.06,2,28.64,29693.0,8632.0,9000000.0
3,71.4,47.4,2,7.9,45204.0,17928.0,6100000.0
3,79.7,46.0,5,15.0,35864.0,11895.0,8760000.0
1,38.0,18.0,4,8.0,13516.0,12312.0,4260000.0
4,112.9,68.9,4,13.7,17494.0,31604.0,10990000.0
2,77.5,34.9,4,15.6,19780.0,32056.0,6699000.0
2,60.0,41.0,13,11.0,9586.0,11649.0,7390000.0
3,109.0,41.0,6,28.0,24904.0,5472.0,20850000.0
1,41.3,22.7,8,10.2,15760.0,15976.0,4530000.0
2,54.0,30.0,10,8.0,28809.0,34595.0,4350000.0
4,89.0,61.0,3,13.0,26009.0,3369.0,7550000.0
1,34.0,16.0,9,9.0,10788.0,13087.0,4299000.0
2,60.0,32.8,2,20.0,24372.0,1530.0,11768000.0
3,68.5,41.5,10,8.5,36811.0,9487.0,7700000.0
1,39.4,16.3,1,11.4,21928.0,17501.0,3340000.0
2,52.5,29.0,19,8.2,10586.0,13962.0,7650000.0
2,66.2,35.8,15,12.1,34719.0,11634.0,7020000.0
3,103.7,64.8,2,15.6,20057.0,6170.0,14900000.0
3,56.0,37.0,2,5.0,10673.0,9969.0,6200000.0
2,51.6,31.5,3,7.0,17944.0,11212.0,3800000.0
1,41.6,16.4,5,12.0,17131.0,15927.0,4400000.0
2,70.0,40.0,7,12.0,15420.0,14217.0,7000000.0
3,78.0,52.0,5,11.0,25209.0,28633.0,4950000.0
2,49.0,31.2,3,7.8,26911.0,5614.0,7990000.0
2,75.1,41.0,11,14.0,15674.0,15582.0,8700000.0
3,116.0,80.0,4,13.0,36914.0,9110.0,17800000.0
2,45.2,30.5,3,7.0,27806.0,8514.0,3500000.0
2,50.0,30.0,3,8.0,21534.0,1096.0,10000000.0
1,37.0,15.0,25,10.4,46530.0,15541.0,5000000.0
1,37.2,17.0,18,11.0,7659.0,13841.0,4794000.0
4,122.0,75.0,2,14.0,10195.0,11065.0,29000000.0
1,42.4,17.6,22,10.1,7145.0,13360.0,5350000.0
2,54.0,31.0,4,9.0,33301.0,13041.0,5500000.0
1,31.5,17.0,2,5.6,14562.0,12344.0,3600000.0
4,130.0,64.0,2,32.0,38174.0,8127.0,20000000.0
3,97.4,54.4,6,13.6,39393.0,11096.0,18000000.0
1,31.0,16.9,2,5.8,14172.0,8344.0,3500000.0
1,41.3,18.2,14,10.0,27246.0,9059.0,4000000.0
2,61.0,30.0,15,16.0,52768.0,17994.0,6050000.0
3,86.0,55.0,4,10.0,16330.0,9328.0,9200000.0
3,71.0,43.5,9,8.0,42409.0,10984.0,5650000.0
3,108.0,53.2,13,14.2,40648.0,9888.0,8400000.0
2,84.1,39.9,4,20.6,22475.0,1310.0,7400000.0
3,60.0,42.8,8,6.2,48442.0,16446.0,5000000.0
7,125.0,82.0,5,24.0,24697.0,5265.0,12000000.0
3,123.0,62.0,12,28.0,57575.0,34505.0,14990000.0
1,45.0,20.0,10,12.0,15331.0,14127.0,4150000.0
1,39.0,18.0,9,9.0,31632.0,3538.0,6390000.0
4,121.3,90.0,2,20.0,22881.0,2410.0,16450000.0
4,83.0,64.0,1,7.0,13664.0,10744.0,6800000.0
2,45.0,31.0,1,7.5,15758.0,11479.0,5200000.0
3,94.0,57.2,13,13.4,11987.0,11444.0,12350000.0
3,106.0,70.0,2,11.0,27357.0,6205.0,9000000.0
2,45.8,29.9,4,7.17,23990.0,11560.0,4500000.0
1,33.0,18.0,7,6.0,15481.0,11049.0,3200000.0
4,177.0,85.0,2,24.0,25754.0,5961.0,45900000.0
3,96.0,58.8,17,12.6,22751.0,15365.0,10999000.0
1,35.0,18.3,1,5.7,58916.0,35845.0,3400000.0
3,91.0,57.0,10,11.0,19325.0,4670.0,12596900.0
3,66.5,42.0,8,10.9,34298.0,14600.0,6500000.0
3,93.0,50.0,10,13.0,30742.0,4281.0,9570000.0
3,87.2,45.4,13,16.45,12678.0,18465.0,5300000.0
1,42.3,19.0,2,11.0,35774.0,16076.0,4600000.0
3,83.0,54.0,6,9.0,16285.0,6664.0,9600000.0
2,59.1,26.1,8,22.0,26479.0,12889.0,4750000.0
3,70.4,49.0,2,10.7,20520.0,15480.0,5650000.0
1,35.0,20.0,9,7.5,32717.0,13881.0,3498000.0
2,46.0,28.5,4,7.0,12928.0,14286.0,4499000.0
3,48.9,34.0,2,7.0,47717.0,15838.0,5200000.0
3,70.9,48.1,1,8.8,26290.0,4992.0,6490000.0
3,135.0,71.0,4,16.0,51465.0,15116.0,18490000.0
3,69.0,43.0,3,8.5,13293.0,12089.0,5600000.0
4,90.2,57.8,1,8.6,24104.0,4513.0,7900000.0
3,62.6,45.5,5,6.2,46135.0,19706.0,5500000.0
3,58.0,51.0,1,6.0,43041.0,11740.0,3900000.0
2,66.5,34.0,2,11.6,24688.0,4907.0,10000000.0
3,109.8,65.4,7,22.4,39412.0,10186.0,23716800.0
1,37.8,20.1,11,10.1,26766.0,10939.0,4550000.0
1,41.5,19.4,7,9.8,10643.0,12260.0,5100000.0
3,90.0,63.2,5,9.0,19641.0,14905.0,9000000.0
3,57.4,39.4,5,6.1,25431.0,31217.0,4700000.0
4,50.0,38.0,1,5.4,12682.0,13226.0,3500000.0
3,84.6,43.0,3,17.1,23363.0,5853.0,9060000.0
3,84.2,54.9,3,8.4,16697.0,7076.0,8450000.0
2,51.0,31.1,1,6.8,39891.0,31228.0,4700000.0
3,59.0,37.8,6,6.0,46599.0,50023.0,4100000.0
2,64.4,33.0,16,13.0,43607.0,12365.0,6400000.0
4,121.2,72.5,2,15.4,30987.0,4172.0,8490000.0
2,58.9,34.0,16,11.0,32775.0,13874.0,6350000.0
3,69.7,36.4,3,18.3,20823.0,3563.0,7700000.0
1,37.2,15.1,7,16.6,30894.0,4087.0,5060000.0
3,68.1,47.6,1,6.2,16973.0,16881.0,4990000.0
1,23.8,16.8,13,3.0,28116.0,11870.0,3600000.0
1,30.5,16.9,3,5.7,18433.0,17435.0,2800000.0
2,47.3,30.1,3,9.0,36890.0,40314.0,4090000.0
1,35.0,13.5,15,10.0,53115.0,19292.0,3400000.0
1,39.0,20.0,9,7.8,33877.0,14921.0,3650000.0
2,40.0,28.0,3,6.0,23905.0,29691.0,2750000.0
1,32.1,16.0,9,8.5,25697.0,29122.0,2650000.0
1,30.5,17.6,3,5.5,48955.0,52380.0,2300000.0
3,80.3,45.7,14,14.2,13931.0,19717.0,5550000.0
2,54.0,32.0,3,10.0,29820.0,11503.0,5250000.0
2,45.3,28.0,2,6.5,17794.0,12616.0,5200000.0
3,67.4,40.2,3,8.2,37552.0,13073.0,6650000.0
3,80.0,56.0,3,9.1,32066.0,4652.0,6980000.0
2,56.2,32.4,6,10.0,35667.0,12582.0,5575000.0
2,76.3,32.5,15,22.0,50812.0,16141.0,9000000.0
3,69.0,45.1,1,9.6,31751.0,8829.0,5950000.0
4,116.5,86.2,2,11.0,19797.0,2133.0,12000000.0
3,65.0,42.0,6,9.0,49589.0,16502.0,5000000.0
2,50.0,31.0,2,6.0,42390.0,9704.0,4099000.0
2,43.4,27.0,5,5.1,14256.0,26410.0,5150000.0
3,70.2,43.7,4,9.4,72469.0,53568.0,6177600.0
1,34.15,13.46,16,11.3,18488.0,15945.0,3680000.0
1,52.0,20.3,1,13.3,15122.0,10929.0,5500000.0
2,75.6,30.0,2,17.0,20763.0,5415.0,4500000.0
4,75.0,49.0,7,7.0,36913.0,13827.0,5850000.0
3,58.0,38.0,1,7.0,25335.0,31121.0,3650000.0
2,47.0,29.0,3,7.0,14616.0,7948.0,5399000.0
1,36.85,14.0,21,12.0,52726.0,18900.0,3990000.0
1,44.2,15.3,1,7.2,19048.0,22473.0,3050000.0
4,135.48,76.65,3,19.5,32158.0,8297.0,10700000.0
3,70.8,46.2,4,8.1,29296.0,7998.0,6800000.0
2,62.3,36.4,7,10.6,35353.0,15359.0,7500000.0
2,51.0,30.5,4,8.0,51112.0,15750.0,5500000.0
1,34.0,18.3,4,6.0,12990.0,14375.0,3600000.0
2,48.0,30.6,2,6.3,23103.0,15717.0,4300000.0
10,216.1,161.4,2,19.8,24353.0,4921.0,15500000.0
2,36.0,25.0,11,5.0,33736.0,14835.0,4850000.0
1,35.1,18.1,2,7.0,34445.0,13591.0,3335000.0
1,40.0,19.0,1,10.3,24980.0,3555.0,6860000.0
2,53.3,30.2,15,10.5,14810.0,13351.0,7000000.0
2,45.1,30.5,4,7.2,15125.0,13666.0,4200000.0
4,114.0,70.5,7,14.2,20514.0,3411.0,8700000.0
1,40.0,18.0,10,8.3,21390.0,23102.0,3690000.0
2,49.9,30.5,5,6.6,41429.0,15535.0,3600000.0
1,42.7,16.6,12,14.9,44259.0,12886.0,6500000.0
3,79.0,47.0,2,10.0,15997.0,8025.0,8950000.0
3,85.8,54.5,6,14.5,27179.0,5881.0,19200000.0
2,50.0,30.4,2,8.0,51610.0,14684.0,4400000.0
2,45.0,29.0,2,6.0,10875.0,11282.0,3900000.0
2,80.3,41.1,1,13.6,36779.0,14931.0,11600000.0
1,38.4,20.0,17,10.4,10815.0,14727.0,4550000.0
1,37.0,17.0,4,9.0,16022.0,11228.0,3900000.0
2,61.4,33.7,21,12.5,44151.0,13731.0,9200000.0
3,58.6,37.5,7,6.8,36361.0,11714.0,5095000.0
2,49.1,28.1,5,8.5,48607.0,36816.0,3600000.0
4,72.0,51.7,5,7.0,26535.0,32321.0,4650000.0
2,44.5,27.0,6,6.0,12675.0,15267.0,4900000.0
4,112.6,68.8,3,15.1,13499.0,8773.0,10500000.0
3,75.0,48.0,1,7.0,67346.0,49071.0,8000000.0
2,45.0,29.0,2,8.0,11724.0,12818.0,4700000.0
2,55.0,34.0,4,7.0,26943.0,8044.0,5600000.0
2,50.0,27.0,4,7.1,65192.0,46918.0,3800000.0
3,136.0,47.8,2,24.2,29544.0,6916.0,12999000.0
3,146.8,128.0,6,18.8,37310.0,9782.0,12160000.0
2,44.2,28.0,2,5.9,15255.0,8137.0,4800000.0
2,44.0,28.2,2,5.1,68029.0,49754.0,3600000.0
1,40.0,20.1,7,8.5,33700.0,12430.0,4550000.0
2,109.0,53.0,13,19.0,36724.0,9781.0,12600000.0
1,50.0,22.1,6,12.0,48440.0,51865.0,3950000.0
1,35.0,16.2,11,8.4,25518.0,31305.0,3190000.0
2,43.0,28.0,2,6.0,11733.0,13220.0,3550000.0
3,66.0,43.0,15,10.0,34865.0,12479.0,6300000.0
1,40.0,17.2,10,10.3,22314.0,17642.0,4100000.0
1,43.0,20.0,12,9.0,18428.0,16134.0,4200000.0
3,97.8,49.0,12,23.0,30689.0,7982.0,17000000.0
4,123.2,78.0,5,16.0,57575.0,34505.0,16730000.0
2,51.0,27.1,7,12.9,36625.0,12180.0,5990000.0
1,38.0,17.0,2,8.0,11238.0,15604.0,4250000.0
1,41.7,17.5,26,13.1,49853.0,19602.0,3780000.0
1,39.0,18.0,12,11.0,33367.0,14445.0,4700000.0
3,75.0,43.8,3,10.0,13289.0,15881.0,6000000.0
1,40.5,16.2,26,12.0,53511.0,19687.0,3750000.0
1,38.6,11.79,14,12.45,52610.0,18787.0,3450000.0
2,45.5,30.6,3,6.4,35651.0,7767.0,4200000.0
3,77.3,54.6,3,7.0,24723.0,5291.0,7390000.0
2,48.8,31.2,2,5.5,16406.0,6478.0,4800000.0
2,61.3,33.4,1,11.5,18654.0,29846.0,3850000.0
3,59.0,38.0,2,7.0,12905.0,15496.0,4850000.0
3,55.8,34.0,1,9.0,32859.0,5951.0,9870000.0
3,68.7,44.4,1,7.8,15689.0,14680.0,4750000.0
2,46.0,24.0,4,7.0,20439.0,6055.0,4300000.0
1,32.4,18.0,3,6.0,49544.0,15325.0,3150000.0
1,35.5,14.5,24,8.3,43157.0,15661.0,5150000.0
2,44.3,29.7,3,7.0,35586.0,10796.0,4700000.0
2,54.1,35.4,5,8.6,15722.0,14518.0,5100000.0
2,46.1,27.6,2,8.1,17282.0,15669.0,5580000.0
3,88.7,47.1,9,16.9,21793.0,17121.0,5556275.0
3,88.5,50.2,1,22.0,46759.0,50184.0,5980000.0
2,84.8,45.9,1,14.6,39480.0,11183.0,12700000.0
2,45.5,31.9,5,5.8,14031.0,8582.0,3800000.0
3,117.3,69.0,8,14.6,14489.0,13285.0,12990000.0
1,32.0,17.0,2,5.5,39763.0,32678.0,2550000.0
4,145.0,99.0,4,16.0,24348.0,7954.0,10990000.0
3,101.0,53.4,33,13.7,18737.0,20450.0,9900000.0
1,35.0,17.6,2,8.0,41747.0,10627.0,3640000.0
1,43.0,21.0,15,11.0,11987.0,11444.0,5600000.0
1,34.0,18.0,7,9.0,27059.0,30484.0,2900000.0
2,60.0,33.5,5,11.0,21578.0,14308.0,5800000.0
3,96.0,63.0,2,11.0,21820.0,3085.0,9000000.0
4,111.3,72.8,1,15.3,16877.0,8408.0,10500000.0
2,42.4,26.0,1,5.0,15351.0,27504.0,3830000.0
3,88.9,51.7,16,14.2,33557.0,14656.0,11900000.0
1,29.5,18.2,6,4.1,13872.0,11289.0,3700000.0
1,22.0,12.0,8,4.6,12977.0,9792.0,2760000.0
2,44.0,28.0,4,5.5,36826.0,32015.0,2950000.0
2,54.0,33.0,3,8.0,28982.0,7921.0,7500000.0
1,34.0,17.6,17,7.7,13103.0,14150.0,4400000.0
3,62.2,42.9,6,6.9,27359.0,12226.0,5599000.0
3,60.0,39.0,1,7.0,26602.0,32388.0,3700000.0
1,30.6,17.3,2,6.5,25758.0,27470.0,2350000.0
3,41.7,29.8,3,5.4,11413.0,15779.0,3500000.0
2,54.0,30.0,1,10.0,18443.0,31135.0,3500000.0
2,62.0,28.0,17,11.0,48847.0,16685.0,5800000.0
3,67.3,40.3,1,6.3,48815.0,15994.0,5200000.0
2,49.06,30.9,8,5.7,48522.0,16360.0,3850000.0
3,74.0,46.3,18,12.6,12340.0,18126.0,6350000.0
1,39.0,17.0,10,10.5,25724.0,31510.0,3000000.0
2,54.5,29.2,3,10.6,37480.0,12511.0,5800000.0
1,34.0,17.1,7,8.4,26496.0,32282.0,3050000.0
1,43.4,20.7,20,10.7,33386.0,14234.0,5500000.0
3,58.0,43.6,2,6.0,28138.0,13856.0,5400000.0
1,54.2,21.0,4,14.2,12747.0,12998.0,6800000.0
3,54.3,39.8,1,5.0,12867.0,11182.0,4280000.0
3,75.0,43.0,3,12.0,17822.0,30514.0,5000000.0
1,52.0,24.0,14,12.0,34967.0,14640.0,7499000.0
3,57.2,39.0,3,6.0,24525.0,30311.0,3850000.0
2,62.5,32.0,9,12.0,39141.0,15985.0,6250000.0
2,46.4,28.8,6,7.1,50085.0,16740.0,4385000.0
2,44.8,30.4,5,7.1,14980.0,13520.0,4650000.0
1,36.0,17.6,6,8.3,32106.0,5065.0,6000000.0
5,118.7,76.2,1,11.2,16248.0,13838.0,8999000.0
1,39.5,19.1,13,8.1,14768.0,13564.0,3750000.0
3,88.0,49.0,17,13.7,16485.0,15282.0,8000000.0
3,85.4,49.8,4,8.8,38722.0,8114.0,9990000.0
2,73.6,39.0,16,13.5,35289.0,11266.0,9950000.0
3,59.4,39.6,7,7.0,26971.0,11824.0,5300000.0
3,78.0,43.3,1,10.1,24501.0,5068.0,9900000.0
1,29.0,13.9,8,7.2,14792.0,8081.0,3630000.0
5,151.0,111.0,2,14.0,22376.0,4096.0,12500000.0
3,61.0,43.0,2,6.3,46404.0,16333.0,6685000.0
2,67.4,33.3,6,9.5,38924.0,10610.0,10600000.0
2,51.0,27.5,1,10.0,29547.0,10762.0,4600000.0
2,46.0,28.5,3,6.6,18427.0,15983.0,4250000.0
2,45.0,27.1,5,5.9,42618.0,15122.0,4000000.0
3,65.4,52.5,3,6.9,17219.0,6159.0,5990000.0
1,30.9,17.3,1,5.1,69259.0,50985.0,2599000.0
1,31.0,15.4,3,8.2,43316.0,15819.0,2990000.0
1,40.0,16.9,10,10.7,22131.0,17459.0,3695000.0
2,53.0,31.0,12,8.2,35490.0,15791.0,4300000.0
1,40.0,20.0,10,8.5,36340.0,16642.0,3400000.0
3,93.6,54.9,23,12.1,33804.0,13672.0,10490000.0
2,70.0,32.0,10,12.0,10275.0,13875.0,10000000.0
3,81.4,31.8,2,9.8,21724.0,3512.0,12360000.0
2,55.3,33.0,4,10.4,28164.0,7011.0,5400000.0
2,51.0,30.2,7,8.0,13315.0,14577.0,5750000.0
2,46.8,26.8,4,6.2,15657.0,14453.0,4050000.0
2,73.0,27.0,2,26.0,25808.0,4382.0,9900000.0
1,39.2,16.9,9,12.0,32888.0,12944.0,4400000.0
3,78.0,48.0,13,10.0,30073.0,10337.0,9500000.0
1,76.0,37.5,8,11.6,28282.0,6941.0,21280000.0
3,102.3,57.0,9,16.0,28841.0,11062.0,10200000.0
3,82.8,53.5,3,8.4,16285.0,6664.0,7200000.0
1,40.6,21.28,2,10.2,32717.0,13816.0,4850000.0
1,42.5,20.0,5,11.0,52192.0,15686.0,4700000.0
2,63.9,32.7,14,11.3,34530.0,14398.0,6240000.0
2,54.5,32.6,3,9.4,36270.0,9082.0,6100000.0
2,44.1,27.3,9,7.0,27869.0,11677.0,3680000.0
1,37.9,17.1,5,8.3,13153.0,15745.0,4000000.0
2,44.3,27.4,4,7.1,11739.0,14626.0,4580000.0
1,54.0,21.0,2,22.0,28348.0,7287.0,10412000.0
1,31.0,17.0,4,6.2,13244.0,13882.0,3300000.0
2,63.0,31.7,3,13.0,19499.0,4844.0,9400000.0
3,80.5,47.0,11,10.0,23435.0,14739.0,8900000.0
3,66.0,45.0,3,7.0,14004.0,16596.0,5300000.0
2,62.0,29.0,1,13.0,25352.0,6046.0,5999000.0
1,32.0,17.3,9,6.3,32930.0,11095.0,3300000.0
2,61.0,32.0,1,8.0,24549.0,5117.0,5300000.0
2,73.8,29.7,1,39.7,20525.0,1524.0,10500000.0
2,42.0,27.0,4,6.0,28734.0,7674.0,4600000.0
2,65.4,33.7,4,10.54,37407.0,8434.0,8346152.0
2,45.1,26.8,7,6.2,12828.0,11222.0,4800000.0
2,42.5,26.0,2,6.0,23651.0,29437.0,3250000.0
2,49.0,30.0,5,7.0,43878.0,16381.0,4200000.0
3,83.0,53.0,2,11.0,17905.0,30383.0,5340000.0
1,47.8,21.2,14,13.6,52239.0,16464.0,5200000.0
1,31.0,17.0,5,6.0,14363.0,15442.0,2320000.0
1,31.5,17.2,4,5.5,11430.0,13065.0,3650000.0
1,54.0,20.0,17,15.0,51468.0,15925.0,6500000.0
4,98.9,71.2,3,13.6,21963.0,4494.0,11000000.0
1,39.3,18.9,5,10.5,10949.0,12890.0,4450000.0
2,60.0,32.0,7,10.0,12430.0,18217.0,2870000.0
2,83.2,51.9,12,11.7,28529.0,6832.0,18800000.0
2,44.6,31.4,1,5.5,16005.0,11543.0,3600000.0
1,33.0,18.0,9,7.0,27638.0,33424.0,3050000.0
4,100.0,65.9,2,11.3,34526.0,12108.0,12500000.0
1,35.0,20.0,5,7.0,10142.0,13743.0,4400000.0
1,35.36,10.4,2,14.3,47039.0,25599.0,3500000.0
2,79.79,47.1,5,11.6,19526.0,2277.0,10500000.0
3,120.0,63.7,2,15.7,53132.0,17129.0,12200000.0
1,46.0,20.0,1,15.0,22861.0,26286.0,2600000.0
1,36.9,16.2,8,11.9,13889.0,12057.0,5400000.0
1,39.0,18.0,15,16.0,33367.0,14445.0,4450000.0
3,78.3,46.4,2,14.8,33546.0,12178.0,8900000.0
2,46.4,29.5,7,7.0,27828.0,31253.0,3400000.0
4,190.0,104.1,3,30.0,15072.0,27226.0,24800000.0
3,79.4,48.0,2,8.5,17256.0,6562.0,8000000.0
2,57.0,32.0,7,10.0,19180.0,12874.0,4899000.0
4,95.0,69.1,2,16.6,22430.0,3695.0,8750000.0
